p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.02,0.02,1.0,0.249999999999998,0.25000000000000205,0.25000000000000033,0.24999999999999975
1.0,1.0,0.03,0.02,1.0,0.35719299316406233,0.24046325683593836,0.24046325683593756,0.16188049316406186
1.0,1.0,0.04,0.02,1.0,0.43869117895091936,0.22364648338674298,0.22364648338674306,0.11401585427559455
1.0,1.0,0.05,0.02,1.0,0.5017361111111107,0.20659722222222285,0.20659722222222238,0.08506944444444405
1.0,1.0,0.06,0.02,1.0,0.5516306909228001,0.19108775567914071,0.19108775567914166,0.06619379771891756
1.0,1.0,0.07,0.02,1.0,0.5919710538049942,0.17742549791914372,0.177425497919144,0.053177950356718094
1.0,1.0,0.08,0.02,1.0,0.6252028123309885,0.16549486208761557,0.1654948620876154,0.043807463493780556
1.0,1.0,0.09,0.02,1.0,0.6530233336639548,0.1550752578853408,0.1550752578853404,0.0368261505653641
1.0,1.0,0.1,0.02,1.0,0.6766389177939656,0.14594172736732533,0.14594172736732516,0.03147762747138382
1.0,1.0,0.11,0.02,1.0,0.6969268176020404,0.137894610969388,0.1378946109693878,0.027283960459183763
1.0,1.0,0.12,0.02,1.0,0.714538628247001,0.13076523915631408,0.13076523915631394,0.02393089344037113
1.0,1.0,0.13,0.02,1.0,0.7299676506536291,0.1244137926453399,0.12441379264533965,0.021204764055691345
1.0,1.0,0.14,0.02,1.0,0.7435937828187352,0.1187250577609747,0.11872505776097464,0.01895610165931529
1.0,1.0,0.15,0.02,1.0,0.755714101239669,0.1136040805785129,0.11360408057851239,0.01707773760330582
1.0,1.0,0.16,0.02,1.0,0.7665641290132436,0.10897235167345162,0.10897235167345147,0.015491167639853387
1.0,1.0,0.17,0.02,1.0,0.7763329119571682,0.10476464901844161,0.1047646490184413,0.014137790005948829
1.0,1.0,0.18,0.02,1.0,0.7851738942472534,0.10092649185313278,0.10092649185313267,0.012973122046481128
1.0,1.0,0.19,0.02,1.0,0.7932128906249997,0.09741210937500029,0.09741210937500007,0.011962890625000005
1.0,1.0,0.2,0.02,1.0,0.8005540166204981,0.09418282548476481,0.09418282548476475,0.01108033240997233
1.0,1.0,0.21,0.02,1.0,0.8072841594973197,0.09120577338858628,0.09120577338858615,0.010304293725507866
1.0,1.0,0.22,0.02,1.0,0.8134763908561738,0.0884528695939869,0.08845286959398681,0.009617869955852395
1.0,1.0,0.23,0.02,1.0,0.8191926011659807,0.08589999142661192,0.08589999142661177,0.0090074159807956
1.0,1.0,0.24,0.02,1.0,0.824485555037026,0.08352631439917584,0.08352631439917578,0.008461816164622389
1.0,1.0,0.25,0.02,1.0,0.8294005102040815,0.08131377551020423,0.08131377551020406,0.00797193877551021
1.0,1.0,0.26,0.02,1.0,0.8339765043371357,0.0792466361587323,0.0792466361587323,0.007530223345399894
1.0,1.0,0.27,0.02,1.0,0.838247386402218,0.0773111242360798,0.07731112423607973,0.007130365125622454
1.0,1.0,0.28,0.02,1.0,0.842242649731366,0.075495139471719,0.07549513947171894,0.006767071325196101
1.0,1.0,0.29,0.02,1.0,0.845988109824014,0.07378800957897096,0.07378800957897096,0.006435871018044123
1.0,1.0,0.3,0.02,1.0,0.8495064595732326,0.07218028741471923,0.07218028741471913,0.006132965597329059
1.0,1.0,0.31,0.02,1.0,0.8528177269848894,0.07066358142632548,0.07066358142632546,0.005855110162459603
1.0,1.0,0.32,0.02,1.0,0.855939654773474,0.06923041325373692,0.06923041325373684,0.00559951871905224
1.0,1.0,0.33,0.02,1.0,0.8588880169419162,0.0678740975955288,0.06787409759552872,0.005363787867026335
1.0,1.0,0.34,0.02,1.0,0.8616768842078233,0.0665886404174443,0.0665886404174443,0.005145834957288082
1.0,1.0,0.35000000000000003,0.02,1.0,0.8643188476562499,0.06536865234375006,0.06536865234375004,0.004943847656250003
1.0,1.0,0.36,0.02,1.0,0.8668252080856124,0.0642092746730084,0.06420927467300837,0.00475624256837099
1.0,1.0,0.37,0.02,1.0,0.8692061370276054,0.06310611593682144,0.06310611593682143,0.00458163109875174
1.0,1.0,0.38,0.02,1.0,0.8714708142604162,0.0620551973002773,0.0620551973002773,0.004418791139029032
1.0,1.0,0.39,0.02,1.0,0.8736275457205042,0.061052905407315346,0.061052905407315276,0.00426664346486517
1.0,1.0,0.4,0.02,1.0,0.8756838649945288,0.06009595151923249,0.06009595151923246,0.00412423196700615
1.0,1.0,0.41000000000000003,0.02,1.0,0.8776466209966468,0.05918133599260041,0.05918133599260029,0.003990707018152389
1.0,1.0,0.42,0.02,1.0,0.8795220539748069,0.05830631730365206,0.058306317303652024,0.0038653114178891623
1.0,1.0,0.43,0.02,1.0,0.8813158616180333,0.05746838495730916,0.05746838495730906,0.0037473684673484907
1.0,1.0,0.44,0.02,1.0,0.883033256735941,0.05666523572637056,0.05666523572637056,0.0036362718113178965
1.0,1.0,0.45,0.02,1.0,0.8846790177371674,0.055894752754635874,0.055894752754635846,0.003531476753560869
1.0,1.0,0.46,0.02,1.0,0.8862575329336377,0.05515498713056751,0.055154987130567504,0.0034324928052271346
1.0,1.0,0.47000000000000003,0.02,1.0,0.8877728395336419,0.05444414159843363,0.05444414159843359,0.0033388772694909227
1.0,1.0,0.48,0.02,1.0,0.8892286580516188,0.053760556124035803,0.053760556124035803,0.0032502297003093547
1.0,1.0,0.49,0.02,1.0,0.8906284227507963,0.05310269507397704,0.05310269507397706,0.003166187101249534
1.0,1.0,0.5,0.02,1.0,0.8919753086419754,0.05246913580246912,0.05246913580246914,0.003086419753086419
1.0,1.0,0.51,0.02,1.0,0.8932722554843835,0.05185855846910492,0.05185855846910493,0.0030106275774067076
1.0,1.0,0.52,0.02,1.0,0.8945219891697412,0.05126973693582224,0.051269736935822215,0.0029385369586142434
1.0,1.0,0.53,0.02,1.0,0.8957270408163266,0.05070153061224491,0.0507015306122449,0.0028698979591836675
1.0,1.0,0.54,0.02,1.0,0.8968897638540174,0.050152877136353954,0.05015287713635389,0.0028044818732747044
1.0,1.0,0.55,0.02,1.0,0.8980123493425859,0.04962278579254937,0.049622785792549313,0.00274207907231558
1.0,1.0,0.56,0.02,1.0,0.8990968397327027,0.04911033158203837,0.04911033158203836,0.0026824971032205817
1.0,1.0,0.5700000000000001,0.02,1.0,0.9001451412512186,0.048614649871496836,0.04861464987149684,0.0026255590057877552
1.0,1.0,0.58,0.02,1.0,0.901159035068494,0.04813493155538272,0.04813493155538272,0.0025711018207405243
1.0,1.0,0.59,0.02,1.0,0.9021401873852156,0.04767041867539037,0.0476704186753903,0.002518975264003677
1.0,1.0,0.6,0.02,1.0,0.9030901585586978,0.04722040044751362,0.04722040044751359,0.0024690405462752213
1.0,1.0,0.61,0.02,1.0,0.9040104113736765,0.04678420965321829,0.04678420965321826,0.002421169319886899
1.0,1.0,0.62,0.02,1.0,0.904902318549701,0.04636121935643632,0.0463612193564363,0.002375242737426529
1.0,1.0,0.63,0.02,1.0,0.9057671695660475,0.04595083991262549,0.04595083991262549,0.0023311506087015104
1.0,1.0,0.64,0.02,1.0,0.9066061768754535,0.04555251624006573,0.04555251624006569,0.0022887906444150658
1.0,1.0,0.65,0.02,1.0,0.90742048156956,0.04516572532699163,0.04516572532699167,0.0022480677764566068
1.0,1.0,0.66,0.02,1.0,0.9082111585516791,0.044789973951152334,0.04478997395115232,0.002208893546016424
1.0,1.0,0.67,0.02,1.0,0.9089792212661431,0.04442479659099973,0.044424796590999696,0.0021711855518574633
1.0,1.0,0.68,0.02,1.0,0.9097256260279495,0.044069753510004424,0.044069753510004465,0.0021348669520417354
1.0,1.0,0.6900000000000001,0.02,1.0,0.9104512759915492,0.043724428997604994,0.043724428997604946,0.002099866013241054
1.0,1.0,0.7000000000000001,0.02,1.0,0.9111570247933884,0.04338842975206612,0.04338842975206612,0.0020661157024793385
1.0,1.0,0.71,0.02,1.0,0.9118436798990546,0.0430613833920846,0.04306138339208457,0.002033553316776163
1.0,1.0,0.72,0.02,1.0,0.9125120056825995,0.04274293708535053,0.04274293708535051,0.0020021201466994248
1.0,1.0,0.73,0.02,1.0,0.9131627262627072,0.042432756283494084,0.04243275628349408,0.0019717611703047215
1.0,1.0,0.74,0.02,1.0,0.9137965281178112,0.04213052355392137,0.042130523553921356,0.001942424774346136
1.0,1.0,0.75,0.02,1.0,0.9144140624999999,0.0418359375,0.04183593749999999,0.0019140625000000004
1.0,1.0,0.76,0.02,1.0,0.9150159476655405,0.041548711761902786,0.04154871176190277,0.001886628810653996
1.0,1.0,0.77,0.02,1.0,0.9156027709380664,0.04126857409117334,0.04126857409117333,0.0018600808795868793
1.0,1.0,0.78,0.02,1.0,0.9161750906188948,0.04099526549275095,0.04099526549275095,0.0018343783956032357
1.0,1.0,0.79,0.02,1.0,0.9167334377575215,0.04072853942879034,0.04072853942879034,0.0018094833848978586
1.0,1.0,0.8,0.02,1.0,0.9172783177940885,0.04046816107915097,0.04046816107915098,0.0017853600476096022
1.0,1.0,0.81,0.02,1.0,0.9178102120844966,0.040213906653908005,0.040213906653908,0.0017619746076875697
1.0,1.0,0.8200000000000001,0.02,1.0,0.918329579317825,0.03996556275366908,0.039965562753669075,0.001739295174836866
1.0,1.0,0.8300000000000001,0.02,1.0,0.91883685683483,0.039722925773865825,0.03972292577386579,0.0017172916174385694
1.0,1.0,0.84,0.02,1.0,0.9193324618554785,0.03948580134953504,0.03948580134953504,0.0016959354454515515
